INFO flwr 2024-01-18 11:23:26,566 | app.py:148 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
INFO flwr 2024-01-18 11:23:26,613 | app.py:168 | Flower ECE: gRPC server running (400 rounds), SSL is disabled
INFO flwr 2024-01-18 11:23:26,613 | server.py:86 | Initializing global parameters
INFO flwr 2024-01-18 11:23:26,613 | server.py:269 | Using initial parameters provided by strategy
INFO flwr 2024-01-18 11:23:26,613 | server.py:88 | Evaluating initial parameters
server booted up. starting clients...
INFO flwr 2024-01-18 11:23:29,238 | server.py:91 | initial parameters (loss, other metrics): 2.307229913442669, {'accuracy': 0.0974}
INFO flwr 2024-01-18 11:23:29,239 | server.py:101 | FL starting
INFO flwr 2024-01-18 11:24:47,869 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:24:47,872 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:24:47,873 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:24:47,876 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:24:47,921 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:24:47,924 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:24:47,924 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:24:47,929 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:24:54,849 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:24:54,851 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:24:54,852 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:24:54,855 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:24:54,861 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:24:54,863 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:24:54,864 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:24:54,867 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:24:54,922 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:24:54,924 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:24:54,925 | connection.py:39 | ChannelConnectivity.CONNECTING
INFO flwr 2024-01-18 11:24:54,927 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:24:54,929 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2024-01-18 11:24:54,931 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:24:54,931 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:24:54,935 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:24:54,994 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:24:54,997 | connection.py:39 | ChannelConnectivity.IDLE
