INFO flwr 2024-01-18 11:20:34,690 | app.py:148 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
INFO flwr 2024-01-18 11:20:34,825 | app.py:168 | Flower ECE: gRPC server running (400 rounds), SSL is disabled
INFO flwr 2024-01-18 11:20:34,825 | server.py:86 | Initializing global parameters
INFO flwr 2024-01-18 11:20:34,826 | server.py:273 | Requesting initial parameters from one random client
server booted up. starting clients...
INFO flwr 2024-01-18 11:20:53,869 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2024-01-18 11:20:53,882 | server.py:277 | Received initial parameters from one random client
INFO flwr 2024-01-18 11:20:53,883 | server.py:88 | Evaluating initial parameters
DEBUG flwr 2024-01-18 11:20:53,871 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:53,871 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:53,874 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:20:54,130 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:20:54,133 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,133 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:54,137 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:20:54,249 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:20:54,251 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,251 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:54,255 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:20:54,256 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:20:54,258 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,258 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:54,262 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:20:54,289 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:20:54,292 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,292 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:54,295 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:20:54,412 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:20:54,415 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,415 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:54,419 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:20:54,428 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2024-01-18 11:20:54,438 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:20:54,440 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,440 | connection.py:39 | ChannelConnectivity.CONNECTING
INFO flwr 2024-01-18 11:20:54,442 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2024-01-18 11:20:54,442 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:20:54,444 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,445 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:54,455 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,455 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:54,464 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:20:54,465 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:20:54,472 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2024-01-18 11:20:54,472 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2024-01-18 11:20:54,472 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2024-01-18 11:20:54,473 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:20:56,467 | server.py:91 | initial parameters (loss, other metrics): 2.308812514977213, {'accuracy': 0.1414}
INFO flwr 2024-01-18 11:20:56,468 | server.py:101 | FL starting
DEBUG flwr 2024-01-18 11:20:56,469 | server.py:218 | fit_round 1: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-01-18 11:21:06,335 | server.py:232 | fit_round 1 received 10 results and 0 failures
WARNING flwr 2024-01-18 11:21:06,351 | fedavg.py:243 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-01-18 11:21:08,420 | server.py:119 | fit progress: (1, 2.2701914076542007, {'accuracy': 0.1332}, 11.952013456262648)
INFO flwr 2024-01-18 11:21:08,421 | server.py:166 | evaluate_round 1: no clients selected, cancel
DEBUG flwr 2024-01-18 11:21:08,422 | server.py:218 | fit_round 2: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-01-18 11:21:18,302 | server.py:232 | fit_round 2 received 10 results and 0 failures
INFO flwr 2024-01-18 11:21:20,397 | server.py:119 | fit progress: (2, 2.2065985621232698, {'accuracy': 0.2147}, 23.928528167307377)
INFO flwr 2024-01-18 11:21:20,397 | server.py:166 | evaluate_round 2: no clients selected, cancel
DEBUG flwr 2024-01-18 11:21:20,397 | server.py:218 | fit_round 3: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-01-18 11:21:30,262 | server.py:232 | fit_round 3 received 10 results and 0 failures
INFO flwr 2024-01-18 11:21:32,349 | server.py:119 | fit progress: (3, 2.1101488474595924, {'accuracy': 0.4144}, 35.88083046907559)
INFO flwr 2024-01-18 11:21:32,350 | server.py:166 | evaluate_round 3: no clients selected, cancel
DEBUG flwr 2024-01-18 11:21:32,351 | server.py:218 | fit_round 4: strategy sampled 10 clients (out of 10)
