INFO flwr 2023-12-19 16:47:57,763 | app.py:148 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
INFO flwr 2023-12-19 16:47:57,813 | app.py:168 | Flower ECE: gRPC server running (400 rounds), SSL is disabled
INFO flwr 2023-12-19 16:47:57,814 | server.py:86 | Initializing global parameters
INFO flwr 2023-12-19 16:47:57,814 | server.py:273 | Requesting initial parameters from one random client
server booted up. starting clients...
INFO flwr 2023-12-19 16:48:20,334 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2023-12-19 16:48:20,348 | server.py:277 | Received initial parameters from one random client
INFO flwr 2023-12-19 16:48:20,349 | server.py:88 | Evaluating initial parameters
INFO flwr 2023-12-19 16:48:20,335 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:48:20,337 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:48:20,339 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-19 16:48:20,339 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:48:20,339 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-19 16:48:20,343 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2023-12-19 16:48:20,344 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-19 16:48:20,360 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:48:20,365 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:48:20,365 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-19 16:48:20,369 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-19 16:48:20,382 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:48:20,386 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:48:20,386 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-19 16:48:20,390 | connection.py:39 | ChannelConnectivity.READY
