INFO flwr 2023-12-19 16:44:11,616 | app.py:148 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
INFO flwr 2023-12-19 16:44:11,653 | app.py:168 | Flower ECE: gRPC server running (400 rounds), SSL is disabled
INFO flwr 2023-12-19 16:44:11,654 | server.py:86 | Initializing global parameters
INFO flwr 2023-12-19 16:44:11,654 | server.py:273 | Requesting initial parameters from one random client
server booted up. starting clients...
INFO flwr 2023-12-19 16:45:23,579 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2023-12-19 16:45:23,590 | server.py:277 | Received initial parameters from one random client
INFO flwr 2023-12-19 16:45:23,591 | server.py:88 | Evaluating initial parameters
DEBUG flwr 2023-12-19 16:45:23,585 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:45:23,585 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-19 16:45:23,599 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:45:23,603 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:45:23,603 | connection.py:39 | ChannelConnectivity.CONNECTING
INFO flwr 2023-12-19 16:45:23,603 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:45:23,605 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2023-12-19 16:45:23,607 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:45:23,607 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-19 16:45:23,609 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-19 16:45:23,621 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:45:23,625 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:45:23,625 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-19 16:45:23,628 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-19 16:45:23,766 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:45:23,768 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:45:23,770 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-19 16:45:23,773 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-19 16:45:23,862 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:45:23,866 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:45:23,866 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-19 16:45:23,869 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-19 16:45:23,914 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-19 16:45:23,918 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-19 16:45:23,918 | connection.py:39 | ChannelConnectivity.CONNECTING
