INFO flwr 2024-01-18 11:20:34,683 | app.py:148 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
INFO flwr 2024-01-18 11:20:34,812 | app.py:168 | Flower ECE: gRPC server running (400 rounds), SSL is disabled
INFO flwr 2024-01-18 11:20:34,812 | server.py:86 | Initializing global parameters
INFO flwr 2024-01-18 11:20:34,812 | server.py:273 | Requesting initial parameters from one random client
server booted up. starting clients...
INFO flwr 2024-01-18 11:21:20,652 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:20,653 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:20,653 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:20,656 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:21,195 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:21,196 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:21,196 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:21,200 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:21,963 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:21,965 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:21,965 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:21,968 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:21,997 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:21,998 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:21,999 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:22,002 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:22,008 | server.py:277 | Received initial parameters from one random client
INFO flwr 2024-01-18 11:21:22,008 | server.py:88 | Evaluating initial parameters
INFO flwr 2024-01-18 11:21:22,364 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:22,367 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:22,367 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:22,370 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:22,384 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:22,385 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:22,386 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:22,389 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:22,442 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:22,443 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:22,443 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:22,447 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:22,463 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:22,465 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:22,465 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:22,468 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:22,475 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:22,476 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:22,476 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:22,479 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:22,519 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:22,521 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:22,521 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:22,524 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:23,169 | server.py:91 | initial parameters (loss, other metrics): 2.3079987172137746, {'accuracy': 0.0862}
INFO flwr 2024-01-18 11:21:23,169 | server.py:101 | FL starting
DEBUG flwr 2024-01-18 11:21:23,842 | server.py:218 | fit_round 1: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-01-18 11:21:29,547 | server.py:232 | fit_round 1 received 10 results and 0 failures
WARNING flwr 2024-01-18 11:21:30,703 | qfedavg.py:237 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-01-18 11:21:31,860 | server.py:119 | fit progress: (1, 2.303810765087461, {'accuracy': 0.1346}, 8.690954957157373)
INFO flwr 2024-01-18 11:21:31,860 | server.py:166 | evaluate_round 1: no clients selected, cancel
DEBUG flwr 2024-01-18 11:21:31,862 | server.py:218 | fit_round 2: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:21:37,370 | server.py:232 | fit_round 2 received 15 results and 0 failures
INFO flwr 2024-01-18 11:21:39,724 | server.py:119 | fit progress: (2, 2.3050165721897784, {'accuracy': 0.1745}, 16.55437452113256)
INFO flwr 2024-01-18 11:21:39,724 | server.py:166 | evaluate_round 2: no clients selected, cancel
DEBUG flwr 2024-01-18 11:21:39,725 | server.py:218 | fit_round 3: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:21:45,047 | server.py:232 | fit_round 3 received 15 results and 0 failures
INFO flwr 2024-01-18 11:21:47,401 | server.py:119 | fit progress: (3, 2.32725887256809, {'accuracy': 0.161}, 24.231427455320954)
INFO flwr 2024-01-18 11:21:47,401 | server.py:166 | evaluate_round 3: no clients selected, cancel
DEBUG flwr 2024-01-18 11:21:47,402 | server.py:218 | fit_round 4: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:21:52,731 | server.py:232 | fit_round 4 received 15 results and 0 failures
INFO flwr 2024-01-18 11:21:55,088 | server.py:119 | fit progress: (4, 2.361211318632109, {'accuracy': 0.1554}, 31.918375293258578)
INFO flwr 2024-01-18 11:21:55,088 | server.py:166 | evaluate_round 4: no clients selected, cancel
DEBUG flwr 2024-01-18 11:21:55,089 | server.py:218 | fit_round 5: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:22:00,454 | server.py:232 | fit_round 5 received 15 results and 0 failures
INFO flwr 2024-01-18 11:22:02,800 | server.py:119 | fit progress: (5, 2.3874771401117845, {'accuracy': 0.1899}, 39.631116732023656)
INFO flwr 2024-01-18 11:22:02,801 | server.py:166 | evaluate_round 5: no clients selected, cancel
DEBUG flwr 2024-01-18 11:22:02,802 | server.py:218 | fit_round 6: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:22:08,152 | server.py:232 | fit_round 6 received 15 results and 0 failures
INFO flwr 2024-01-18 11:22:10,495 | server.py:119 | fit progress: (6, 2.397157271701523, {'accuracy': 0.2376}, 47.32581692421809)
INFO flwr 2024-01-18 11:22:10,495 | server.py:166 | evaluate_round 6: no clients selected, cancel
DEBUG flwr 2024-01-18 11:22:10,496 | server.py:218 | fit_round 7: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:22:15,994 | server.py:232 | fit_round 7 received 15 results and 0 failures
INFO flwr 2024-01-18 11:22:18,313 | server.py:119 | fit progress: (7, 2.3895027215706257, {'accuracy': 0.2617}, 55.144095187075436)
INFO flwr 2024-01-18 11:22:18,313 | server.py:166 | evaluate_round 7: no clients selected, cancel
DEBUG flwr 2024-01-18 11:22:18,314 | server.py:218 | fit_round 8: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:22:24,114 | server.py:232 | fit_round 8 received 15 results and 0 failures
INFO flwr 2024-01-18 11:22:26,441 | server.py:119 | fit progress: (8, 2.3665181824575643, {'accuracy': 0.2862}, 63.27145937504247)
INFO flwr 2024-01-18 11:22:26,441 | server.py:166 | evaluate_round 8: no clients selected, cancel
DEBUG flwr 2024-01-18 11:22:26,442 | server.py:218 | fit_round 9: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:22:32,048 | server.py:232 | fit_round 9 received 15 results and 0 failures
INFO flwr 2024-01-18 11:22:34,385 | server.py:119 | fit progress: (9, 2.331410664983652, {'accuracy': 0.3409}, 71.21551862219349)
INFO flwr 2024-01-18 11:22:34,385 | server.py:166 | evaluate_round 9: no clients selected, cancel
DEBUG flwr 2024-01-18 11:22:34,386 | server.py:218 | fit_round 10: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:22:39,738 | server.py:232 | fit_round 10 received 15 results and 0 failures
INFO flwr 2024-01-18 11:22:42,082 | server.py:119 | fit progress: (10, 2.287711772572812, {'accuracy': 0.3943}, 78.91295555513352)
INFO flwr 2024-01-18 11:22:42,083 | server.py:166 | evaluate_round 10: no clients selected, cancel
DEBUG flwr 2024-01-18 11:22:42,084 | server.py:218 | fit_round 11: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:22:47,421 | server.py:232 | fit_round 11 received 15 results and 0 failures
INFO flwr 2024-01-18 11:22:49,773 | server.py:119 | fit progress: (11, 2.2385913223696674, {'accuracy': 0.4278}, 86.6037866473198)
INFO flwr 2024-01-18 11:22:49,773 | server.py:166 | evaluate_round 11: no clients selected, cancel
DEBUG flwr 2024-01-18 11:22:49,774 | server.py:218 | fit_round 12: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:22:55,119 | server.py:232 | fit_round 12 received 15 results and 0 failures
INFO flwr 2024-01-18 11:22:57,471 | server.py:119 | fit progress: (12, 2.186895062052143, {'accuracy': 0.4518}, 94.30191767634824)
INFO flwr 2024-01-18 11:22:57,471 | server.py:166 | evaluate_round 12: no clients selected, cancel
DEBUG flwr 2024-01-18 11:22:57,472 | server.py:218 | fit_round 13: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:23:02,820 | server.py:232 | fit_round 13 received 15 results and 0 failures
INFO flwr 2024-01-18 11:23:05,172 | server.py:119 | fit progress: (13, 2.1348026100912825, {'accuracy': 0.4663}, 102.00311156222597)
INFO flwr 2024-01-18 11:23:05,172 | server.py:166 | evaluate_round 13: no clients selected, cancel
DEBUG flwr 2024-01-18 11:23:05,173 | server.py:218 | fit_round 14: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:23:10,565 | server.py:232 | fit_round 14 received 15 results and 0 failures
INFO flwr 2024-01-18 11:23:12,898 | server.py:119 | fit progress: (14, 2.083918383058143, {'accuracy': 0.4788}, 109.72919670632109)
INFO flwr 2024-01-18 11:23:12,899 | server.py:166 | evaluate_round 14: no clients selected, cancel
DEBUG flwr 2024-01-18 11:23:12,899 | server.py:218 | fit_round 15: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:23:18,589 | server.py:232 | fit_round 15 received 15 results and 0 failures
INFO flwr 2024-01-18 11:23:20,908 | server.py:119 | fit progress: (15, 2.035021110059082, {'accuracy': 0.4896}, 117.73917930200696)
INFO flwr 2024-01-18 11:23:20,909 | server.py:166 | evaluate_round 15: no clients selected, cancel
DEBUG flwr 2024-01-18 11:23:20,910 | server.py:218 | fit_round 16: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:23:26,663 | server.py:232 | fit_round 16 received 15 results and 0 failures
INFO flwr 2024-01-18 11:23:29,001 | server.py:119 | fit progress: (16, 1.9886216169233824, {'accuracy': 0.4986}, 125.832035924308)
INFO flwr 2024-01-18 11:23:29,001 | server.py:166 | evaluate_round 16: no clients selected, cancel
DEBUG flwr 2024-01-18 11:23:29,002 | server.py:218 | fit_round 17: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:23:34,443 | server.py:232 | fit_round 17 received 15 results and 0 failures
INFO flwr 2024-01-18 11:23:36,780 | server.py:119 | fit progress: (17, 1.9448218450898498, {'accuracy': 0.5051}, 133.61092730611563)
INFO flwr 2024-01-18 11:23:36,780 | server.py:166 | evaluate_round 17: no clients selected, cancel
DEBUG flwr 2024-01-18 11:23:36,781 | server.py:218 | fit_round 18: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:23:42,110 | server.py:232 | fit_round 18 received 15 results and 0 failures
INFO flwr 2024-01-18 11:23:44,458 | server.py:119 | fit progress: (18, 1.9035456750877966, {'accuracy': 0.5116}, 141.28899363428354)
INFO flwr 2024-01-18 11:23:44,459 | server.py:166 | evaluate_round 18: no clients selected, cancel
DEBUG flwr 2024-01-18 11:23:44,460 | server.py:218 | fit_round 19: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:23:49,804 | server.py:232 | fit_round 19 received 15 results and 0 failures
INFO flwr 2024-01-18 11:23:52,154 | server.py:119 | fit progress: (19, 1.8646560663521574, {'accuracy': 0.5168}, 148.98525836411864)
INFO flwr 2024-01-18 11:23:52,155 | server.py:166 | evaluate_round 19: no clients selected, cancel
DEBUG flwr 2024-01-18 11:23:52,156 | server.py:218 | fit_round 20: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:23:57,517 | server.py:232 | fit_round 20 received 15 results and 0 failures
INFO flwr 2024-01-18 11:23:59,871 | server.py:119 | fit progress: (20, 1.8281413445542967, {'accuracy': 0.5216}, 156.70223895227537)
INFO flwr 2024-01-18 11:23:59,872 | server.py:166 | evaluate_round 20: no clients selected, cancel
DEBUG flwr 2024-01-18 11:23:59,873 | server.py:218 | fit_round 21: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:24:05,217 | server.py:232 | fit_round 21 received 15 results and 0 failures
INFO flwr 2024-01-18 11:24:07,556 | server.py:119 | fit progress: (21, 1.793895465649428, {'accuracy': 0.5264}, 164.38717192132026)
INFO flwr 2024-01-18 11:24:07,557 | server.py:166 | evaluate_round 21: no clients selected, cancel
DEBUG flwr 2024-01-18 11:24:07,557 | server.py:218 | fit_round 22: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:24:13,148 | server.py:232 | fit_round 22 received 15 results and 0 failures
INFO flwr 2024-01-18 11:24:15,474 | server.py:119 | fit progress: (22, 1.7617987349188635, {'accuracy': 0.5303}, 172.3045294121839)
INFO flwr 2024-01-18 11:24:15,474 | server.py:166 | evaluate_round 22: no clients selected, cancel
DEBUG flwr 2024-01-18 11:24:15,475 | server.py:218 | fit_round 23: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:24:21,299 | server.py:232 | fit_round 23 received 15 results and 0 failures
INFO flwr 2024-01-18 11:24:23,618 | server.py:119 | fit progress: (23, 1.7317361514509535, {'accuracy': 0.5347}, 180.44862879626453)
INFO flwr 2024-01-18 11:24:23,618 | server.py:166 | evaluate_round 23: no clients selected, cancel
DEBUG flwr 2024-01-18 11:24:23,619 | server.py:218 | fit_round 24: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:24:29,179 | server.py:232 | fit_round 24 received 15 results and 0 failures
INFO flwr 2024-01-18 11:24:31,519 | server.py:119 | fit progress: (24, 1.7035530924823918, {'accuracy': 0.5381}, 188.35023476509377)
INFO flwr 2024-01-18 11:24:31,520 | server.py:166 | evaluate_round 24: no clients selected, cancel
DEBUG flwr 2024-01-18 11:24:31,521 | server.py:218 | fit_round 25: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:24:36,854 | server.py:232 | fit_round 25 received 15 results and 0 failures
INFO flwr 2024-01-18 11:24:39,206 | server.py:119 | fit progress: (25, 1.6771621294489971, {'accuracy': 0.542}, 196.03696354618296)
INFO flwr 2024-01-18 11:24:39,206 | server.py:166 | evaluate_round 25: no clients selected, cancel
DEBUG flwr 2024-01-18 11:24:39,207 | server.py:218 | fit_round 26: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:24:44,560 | server.py:232 | fit_round 26 received 15 results and 0 failures
INFO flwr 2024-01-18 11:24:46,918 | server.py:119 | fit progress: (26, 1.652510442590199, {'accuracy': 0.5439}, 203.74830989120528)
INFO flwr 2024-01-18 11:24:46,918 | server.py:166 | evaluate_round 26: no clients selected, cancel
DEBUG flwr 2024-01-18 11:24:46,919 | server.py:218 | fit_round 27: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:24:52,277 | server.py:232 | fit_round 27 received 15 results and 0 failures
INFO flwr 2024-01-18 11:24:54,634 | server.py:119 | fit progress: (27, 1.6294394044156866, {'accuracy': 0.5466}, 211.46494001615793)
INFO flwr 2024-01-18 11:24:54,634 | server.py:166 | evaluate_round 27: no clients selected, cancel
DEBUG flwr 2024-01-18 11:24:54,635 | server.py:218 | fit_round 28: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:24:59,981 | server.py:232 | fit_round 28 received 15 results and 0 failures
INFO flwr 2024-01-18 11:25:02,337 | server.py:119 | fit progress: (28, 1.6078263568960631, {'accuracy': 0.549}, 219.16811038693413)
INFO flwr 2024-01-18 11:25:02,337 | server.py:166 | evaluate_round 28: no clients selected, cancel
DEBUG flwr 2024-01-18 11:25:02,338 | server.py:218 | fit_round 29: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:25:07,821 | server.py:232 | fit_round 29 received 15 results and 0 failures
INFO flwr 2024-01-18 11:25:10,153 | server.py:119 | fit progress: (29, 1.5876063194851042, {'accuracy': 0.5511}, 226.98408307600766)
INFO flwr 2024-01-18 11:25:10,153 | server.py:166 | evaluate_round 29: no clients selected, cancel
DEBUG flwr 2024-01-18 11:25:10,154 | server.py:218 | fit_round 30: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:25:15,911 | server.py:232 | fit_round 30 received 15 results and 0 failures
INFO flwr 2024-01-18 11:25:18,237 | server.py:119 | fit progress: (30, 1.5686729911066946, {'accuracy': 0.5531}, 235.06757311802357)
INFO flwr 2024-01-18 11:25:18,237 | server.py:166 | evaluate_round 30: no clients selected, cancel
DEBUG flwr 2024-01-18 11:25:18,238 | server.py:218 | fit_round 31: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:25:23,870 | server.py:232 | fit_round 31 received 15 results and 0 failures
INFO flwr 2024-01-18 11:25:26,211 | server.py:119 | fit progress: (31, 1.550942185162599, {'accuracy': 0.5553}, 243.04198826523498)
INFO flwr 2024-01-18 11:25:26,211 | server.py:166 | evaluate_round 31: no clients selected, cancel
DEBUG flwr 2024-01-18 11:25:26,212 | server.py:218 | fit_round 32: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:25:31,555 | server.py:232 | fit_round 32 received 15 results and 0 failures
INFO flwr 2024-01-18 11:25:33,904 | server.py:119 | fit progress: (32, 1.534330386313402, {'accuracy': 0.5576}, 250.73490179004148)
INFO flwr 2024-01-18 11:25:33,904 | server.py:166 | evaluate_round 32: no clients selected, cancel
DEBUG flwr 2024-01-18 11:25:33,905 | server.py:218 | fit_round 33: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:25:39,246 | server.py:232 | fit_round 33 received 15 results and 0 failures
INFO flwr 2024-01-18 11:25:41,610 | server.py:119 | fit progress: (33, 1.5187380024174455, {'accuracy': 0.5599}, 258.44083808828145)
INFO flwr 2024-01-18 11:25:41,610 | server.py:166 | evaluate_round 33: no clients selected, cancel
DEBUG flwr 2024-01-18 11:25:41,611 | server.py:218 | fit_round 34: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:25:46,960 | server.py:232 | fit_round 34 received 15 results and 0 failures
INFO flwr 2024-01-18 11:25:49,316 | server.py:119 | fit progress: (34, 1.504114946439821, {'accuracy': 0.5621}, 266.1463646660559)
INFO flwr 2024-01-18 11:25:49,316 | server.py:166 | evaluate_round 34: no clients selected, cancel
DEBUG flwr 2024-01-18 11:25:49,317 | server.py:218 | fit_round 35: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:25:54,667 | server.py:232 | fit_round 35 received 15 results and 0 failures
INFO flwr 2024-01-18 11:25:57,008 | server.py:119 | fit progress: (35, 1.4903823281481845, {'accuracy': 0.5655}, 273.8383965790272)
INFO flwr 2024-01-18 11:25:57,008 | server.py:166 | evaluate_round 35: no clients selected, cancel
DEBUG flwr 2024-01-18 11:25:57,009 | server.py:218 | fit_round 36: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:26:02,394 | server.py:232 | fit_round 36 received 15 results and 0 failures
INFO flwr 2024-01-18 11:26:04,727 | server.py:119 | fit progress: (36, 1.4774696445667728, {'accuracy': 0.5674}, 281.55800255807117)
INFO flwr 2024-01-18 11:26:04,727 | server.py:166 | evaluate_round 36: no clients selected, cancel
DEBUG flwr 2024-01-18 11:26:04,728 | server.py:218 | fit_round 37: strategy sampled 15 clients (out of 15)
DEBUG flwr 2024-01-18 11:26:10,391 | server.py:232 | fit_round 37 received 15 results and 0 failures
INFO flwr 2024-01-18 11:26:12,725 | server.py:119 | fit progress: (37, 1.4653228582635929, {'accuracy': 0.5688}, 289.55618440127)
