INFO flwr 2024-01-18 11:20:48,184 | app.py:148 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
INFO flwr 2024-01-18 11:20:48,228 | app.py:168 | Flower ECE: gRPC server running (400 rounds), SSL is disabled
INFO flwr 2024-01-18 11:20:48,229 | server.py:86 | Initializing global parameters
INFO flwr 2024-01-18 11:20:48,229 | server.py:269 | Using initial parameters provided by strategy
INFO flwr 2024-01-18 11:20:48,229 | server.py:88 | Evaluating initial parameters
server booted up. starting clients...
INFO flwr 2024-01-18 11:20:51,079 | server.py:91 | initial parameters (loss, other metrics): 2.3022498851656787, {'accuracy': 0.1119}
INFO flwr 2024-01-18 11:20:51,080 | server.py:101 | FL starting
INFO flwr 2024-01-18 11:21:03,742 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:03,746 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:03,746 | connection.py:39 | ChannelConnectivity.CONNECTING
INFO flwr 2024-01-18 11:21:03,750 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:03,757 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2024-01-18 11:21:03,769 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:03,769 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:03,771 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2024-01-18 11:21:03,785 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2024-01-18 11:21:03,805 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2024-01-18 11:21:03,814 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2024-01-18 11:21:03,831 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2024-01-18 11:21:03,831 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2024-01-18 11:21:03,835 | connection.py:39 | ChannelConnectivity.READY
