INFO flwr 2023-12-21 14:37:02,307 | app.py:148 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
server booted up. starting clients...
INFO flwr 2023-12-21 14:37:02,337 | app.py:168 | Flower ECE: gRPC server running (400 rounds), SSL is disabled
INFO flwr 2023-12-21 14:37:02,337 | server.py:86 | Initializing global parameters
INFO flwr 2023-12-21 14:37:02,338 | server.py:273 | Requesting initial parameters from one random client
INFO flwr 2023-12-21 14:37:55,377 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2023-12-21 14:37:55,387 | server.py:277 | Received initial parameters from one random client
INFO flwr 2023-12-21 14:37:55,387 | server.py:88 | Evaluating initial parameters
DEBUG flwr 2023-12-21 14:37:55,380 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-21 14:37:55,380 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-21 14:37:55,383 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-21 14:37:55,390 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
INFO flwr 2023-12-21 14:37:55,390 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-21 14:37:55,392 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-21 14:37:55,392 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-21 14:37:55,393 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-21 14:37:55,393 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-21 14:37:55,395 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2023-12-21 14:37:55,397 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-21 14:37:55,414 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-21 14:37:55,416 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-21 14:37:55,416 | connection.py:39 | ChannelConnectivity.CONNECTING
INFO flwr 2023-12-21 14:37:55,420 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-21 14:37:55,420 | connection.py:39 | ChannelConnectivity.READY
DEBUG flwr 2023-12-21 14:37:55,424 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-21 14:37:55,424 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-21 14:37:55,427 | connection.py:39 | ChannelConnectivity.READY
INFO flwr 2023-12-21 14:37:55,436 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-12-21 14:37:55,439 | connection.py:39 | ChannelConnectivity.IDLE
DEBUG flwr 2023-12-21 14:37:55,439 | connection.py:39 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-12-21 14:37:55,442 | connection.py:39 | ChannelConnectivity.READY
